housing_price_indexes,population,n_service,p_skilled,avg_income,unemployment rate,n_households,income_score,service_score
1.0,833,195,0.0,2.19542973326473,0.15006002400960383,652,0.0,0.01282051282051282
1.0,835,195,0.010719754977029096,2.19206766629189,0.15209580838323353,653,0.0,0.01282051282051282
1.0,835,195,0.019908116385911178,2.19206766629189,0.15209580838323353,653,0.0,0.01282051282051282
1.0,837,195,0.022935779816513763,2.191608580434979,0.15292712066905614,654,0.0,0.01282051282051282
1.0,837,195,0.027522935779816515,2.191608580434979,0.15292712066905614,654,0.0,0.012903225806451613
1.0,837,195,0.035168195718654434,2.1951954442112913,0.15173237753882915,654,0.0027582275590306298,0.012987012987012988
1.0,834,194,0.04141104294478527,2.1955902000308427,0.1510791366906475,652,0.0028725888946280883,0.00641025641025641
1.0,834,194,0.049079754601226995,2.202299216912711,0.1498800959232614,652,0.005454279742224261,0.00641025641025641
1.0,833,195,0.055299539170506916,2.205682165018568,0.148859543817527,651,0.009213965167394533,0.01282051282051282
1.0,836,195,0.06431852986217458,2.206549797693513,0.1507177033492823,653,0.009898904366475057,0.01282051282051282
1.0,835,195,0.07208588957055215,2.2061428403987966,0.1497005988023952,652,0.012393816086292378,0.012903225806451613
1.0,834,194,0.07987711213517665,2.209531692688196,0.1486810551558753,651,0.014325441862050108,0.0064516129032258064
1.0,834,195,0.08448540706605223,2.209531692688196,0.1486810551558753,651,0.013689138659224507,0.02531645569620253
1.0,836,195,0.08895705521472393,2.2087760625931057,0.14952153110047847,652,0.00798888228295759,0.01282051282051282
1.0,836,195,0.09049079754601227,2.2108837897197153,0.14832535885167464,652,0.007462800811490188,0.012903225806451613
1.0,837,193,0.09494640122511486,2.2115282017736972,0.14695340501792115,653,0.0064717408825066885,0.0
1.0,837,195,0.10413476263399694,2.2143244082886846,0.14575866188769415,653,0.006663353637542717,0.01282051282051282
1.0,837,195,0.10719754977029096,2.2143244082886846,0.14575866188769415,653,0.008943473214148609,0.012903225806451613
1.0,839,194,0.11773700305810397,2.218814055152884,0.14541120381406436,654,0.012942040890094257,0.00641025641025641
0.996484260057279,841,195,0.12061068702290076,2.2177524842544294,0.14625445897740785,655,0.007300247770483746,0.01282051282051282
0.996484260057279,839,195,0.12538226299694188,2.2131032225141416,0.14541120381406436,654,0.0005561544925288149,0.01282051282051282
0.996484260057279,839,195,0.13149847094801223,2.2085061854688446,0.14779499404052443,654,0.0,0.01282051282051282
0.996484260057279,840,195,0.13893129770992366,2.206836716188812,0.14761904761904762,655,0.0,0.01282051282051282
0.996484260057279,838,195,0.14241960183767227,2.211631426884008,0.1467780429594272,653,0.002105174973804033,0.01282051282051282
1.0536649866067807,839,195,0.14678899082568808,2.217686723090059,0.1466030989272944,654,0.009084068561310896,0.01282051282051282
1.0536649866067807,840,194,0.14831804281345565,2.2111011792756017,0.15,654,0.004807043660283544,0.012738853503184714
1.0536649866067807,838,195,0.15160796324655437,2.2129497630836266,0.15035799522673032,653,0.006933790916643091,0.01282051282051282
1.0536649866067807,839,195,0.15926493108728942,2.2148556861277555,0.15137067938021453,653,0.008931999783401383,0.01282051282051282
1.0536649866067807,837,194,0.16411042944785276,2.2267849279277554,0.14695340501792115,652,0.02202460719063207,0.00641025641025641
1.0536649866067807,837,195,0.16717791411042945,2.2295696827633806,0.14575866188769415,652,0.022638537133050553,0.01282051282051282
1.0536649866067807,834,193,0.16923076923076924,2.236777165970327,0.14388489208633093,650,0.027015957003119314,0.006369426751592357
1.0536649866067807,836,195,0.17357910906298002,2.2358975309414846,0.1471291866028708,651,0.025147227618485285,0.01282051282051282
1.0536649866067807,836,195,0.1781874039938556,2.2358975309414846,0.1471291866028708,651,0.02349971522547073,0.01282051282051282
1.0536649866067807,836,195,0.18125960061443933,2.2381594524666526,0.14473684210526316,651,0.025290345085050372,0.01282051282051282
1.0536649866067807,834,195,0.18489984591679506,2.238328400611664,0.145083932853717,649,0.02307993968608945,0.01282051282051282
1.0562588707569711,840,195,0.19448698315467075,2.252114913489089,0.14523809523809525,653,0.04001623513745029,0.01282051282051282
1.0562588707569711,839,194,0.19785276073619631,2.246600962298836,0.14779499404052443,652,0.02789922999254415,0.0064516129032258064
1.0562588707569711,839,195,0.20245398773006135,2.2583271484549825,0.14541120381406436,652,0.03738287399065067,0.01282051282051282
1.0569088753659215,842,195,0.20948012232415902,2.2561284207825176,0.14608076009501186,654,0.033647438635335584,0.01282051282051282
1.0569088753659215,839,195,0.2116564417177914,2.2580185447400694,0.14421930870083433,652,0.03480124502674013,0.02564102564102564
1.0569088753659215,835,195,0.21879815100154082,2.2611507751753983,0.14491017964071856,649,0.035407243917969136,0.01910828025477707
1.0569088753659215,835,195,0.22650231124807396,2.2611507751753983,0.14491017964071856,649,0.035213036154924646,0.01282051282051282
1.0569088753659215,836,195,0.23076923076923078,2.263896159823191,0.14473684210526316,650,0.04174661486808543,0.01282051282051282
1.0569088753659215,836,194,0.23692307692307693,2.263896159823191,0.14473684210526316,650,0.037359403640092756,0.00641025641025641
0.9262709478034378,835,195,0.23882896764252695,2.269597118105805,0.1437125748502994,649,0.039096447666077366,0.01910828025477707
1.0939888133031075,834,195,0.24807395993836673,2.2784089941290935,0.14028776978417265,649,0.051563635989986735,0.01282051282051282
1.0939888133031075,835,195,0.26,2.28107814836968,0.14011976047904193,650,0.05263872097584817,0.01282051282051282
1.0939888133031075,837,195,0.2626728110599078,2.2882409420403733,0.13859020310633213,651,0.06594619878005287,0.01910828025477707
