housing_price_indexes,population,n_service,p_skilled,avg_income,unemployment rate,n_households,income_score,service_score
1.0,764,169,0.0,2.8479577533430804,0.10471204188481675,581,0.5158629130406962,0.12355212355212356
1.0,764,169,0.0034423407917383822,2.8479577533430804,0.10471204188481675,581,0.5158629130406962,0.12355212355212356
1.0,764,169,0.0051635111876075735,2.8479577533430804,0.10471204188481675,581,0.5220792226864599,0.12355212355212356
1.0,764,169,0.01549053356282272,2.8479577533430804,0.10471204188481675,581,0.5220792226864599,0.12355212355212356
1.0,764,169,0.025817555938037865,2.8479577533430804,0.10471204188481675,581,0.523171250438578,0.12355212355212356
1.0,764,169,0.03098106712564544,2.8479577533430804,0.10471204188481675,581,0.5231206221532224,0.12355212355212356
1.0,762,169,0.03103448275862069,2.840119885224698,0.10498687664041995,580,0.5165177467980047,0.12355212355212356
1.0,761,169,0.04317789291882556,2.840397892386275,0.10512483574244415,579,0.5238226862806046,0.12355212355212356
1.0,762,169,0.056896551724137934,2.8355006546407813,0.1062992125984252,580,0.5153548662973352,0.12403100775193798
1.0,764,169,0.06712564543889846,2.845078964232671,0.10602094240837696,581,0.5241093717856511,0.12403100775193798
1.0,764,169,0.07228915662650602,2.83809926688261,0.10602094240837696,581,0.5160099983485703,0.12355212355212356
1.0,763,169,0.08089500860585198,2.843481665381886,0.10353866317169069,581,0.5199632628181704,0.12355212355212356
1.0,762,169,0.0896551724137931,2.8540283593071973,0.10236220472440945,580,0.5271552909284367,0.12355212355212356
1.0,763,169,0.10327022375215146,2.8544900978619707,0.10222804718217562,581,0.5275529022546064,0.12355212355212356
1.0,763,169,0.10843373493975904,2.8544900978619707,0.10222804718217562,581,0.5277865841086026,0.13026819923371646
0.9838709306386606,766,168,0.11855670103092783,2.8489534954330926,0.10443864229765012,582,0.5237756483410781,0.11969111969111969
1.0419557715738226,768,169,0.1269296740994854,2.848817876043402,0.10546875,583,0.5150505041904515,0.12790697674418605
1.0419557715738226,765,169,0.12908777969018934,2.85385702984864,0.10326797385620914,581,0.5160282751135259,0.12355212355212356
1.0419557715738226,765,169,0.13941480206540446,2.8474068238292025,0.10457516339869281,581,0.5119256998657121,0.12692307692307692
1.0419557715738226,767,169,0.140893470790378,2.838562707952286,0.10691003911342895,582,0.5042249411054837,0.12355212355212356
1.0419557715738226,767,169,0.15463917525773196,2.838562707952286,0.10691003911342895,582,0.5042249411054837,0.12403100775193798
0.9810537032662635,771,169,0.1678082191780822,2.8424011960662843,0.10765239948119326,584,0.5105214368038886,0.12355212355212356
0.9810537032662635,771,169,0.17636986301369864,2.832848197504915,0.11024643320363164,584,0.4961184973813224,0.1245136186770428
0.9810537032662635,773,169,0.1811965811965812,2.8389875704306466,0.111254851228978,585,0.5011477911797625,0.12355212355212356
0.9810537032662635,773,168,0.18974358974358974,2.8437630742186117,0.10996119016817593,585,0.4979002536200055,0.12355212355212356
1.0569066364469557,774,169,0.19112627986348124,2.846891690610522,0.10981912144702842,586,0.4998415049008362,0.12355212355212356
1.0569066364469557,770,169,0.19243986254295534,2.8516810391020133,0.10779220779220779,582,0.501476937090436,0.12355212355212356
1.0569066364469557,771,169,0.19897084048027444,2.8482146508020865,0.10894941634241245,583,0.4948258473633249,0.12355212355212356
1.0569066364469557,769,169,0.19793459552495696,2.846827104676261,0.11053315994798439,581,0.4918920708407208,0.12355212355212356
1.0569066364469557,769,169,0.20137693631669534,2.846827104676261,0.11053315994798439,581,0.48803711098165975,0.12355212355212356
1.0569066364469557,768,169,0.20862068965517241,2.8524999313979347,0.109375,580,0.4979419160592503,0.12355212355212356
1.0569066364469557,768,169,0.2189655172413793,2.8524999313979347,0.109375,580,0.4897328171443127,0.12355212355212356
1.0569066364469557,770,169,0.22547332185886404,2.8561849870233647,0.10909090909090909,581,0.49973508302454567,0.12403100775193798
0.8978950523355254,768,169,0.231433506044905,2.8605710187594156,0.10807291666666667,579,0.5002397612805372,0.12403100775193798
0.8978950523355254,768,169,0.23488773747841105,2.8605710187594156,0.10807291666666667,579,0.5028094092516525,0.12355212355212356
0.8978950523355254,768,169,0.24006908462867013,2.8605710187594156,0.10807291666666667,579,0.5004275939613199,0.12403100775193798
0.8978950523355254,768,169,0.2452504317789292,2.8605710187594156,0.10807291666666667,579,0.5015813555732742,0.13026819923371646
0.9390421306319888,769,169,0.25,2.863840330896238,0.10663198959687907,580,0.5034695706201845,0.12355212355212356
0.872641324478494,769,169,0.253448275862069,2.863840330896238,0.10663198959687907,580,0.5029959138754309,0.1245136186770428
0.872641324478494,769,169,0.25862068965517243,2.863160360196301,0.10663198959687907,580,0.5011541132195199,0.12403100775193798
0.87606680595696,768,169,0.26424870466321243,2.876033992759954,0.10546875,579,0.5089677887953509,0.12840466926070038
0.87606680595696,765,169,0.2703639514731369,2.8690954650019562,0.10718954248366012,577,0.5007548898747624,0.12355212355212356
0.87606680595696,766,168,0.2750865051903114,2.864131632017524,0.10835509138381201,578,0.4992169422159541,0.12062256809338522
0.87606680595696,765,169,0.2772963604852686,2.8690954650019562,0.10718954248366012,577,0.5025631777303312,0.12355212355212356
0.87606680595696,764,169,0.2881944444444444,2.874076533517585,0.10602094240837696,576,0.5034488031464222,0.125
0.87606680595696,765,169,0.29462738301559793,2.875398816214848,0.10588235294117647,577,0.5035839274685106,0.12355212355212356
0.87606680595696,764,169,0.296875,2.8775093979624464,0.10602094240837696,576,0.5087263717393534,0.12355212355212356
0.87606680595696,763,169,0.29739130434782607,2.879986956188378,0.10615989515072084,575,0.5126291103253254,0.12355212355212356
